form	pos	lemma
lichame	NOU-C(number=sg)	lichaam
die	PD(type=d-p,position=free)	die
besmet	VRB(finiteness=pastpart)	besmetten
es	VRB(finiteness=fin,tense=pres)	zijn
met	ADP(type=pre)	met
vele	PD(type=indef,subtype=oth,position=prenom)	veel
sonden	NOU-C(number=pl)	zonde
ende	CONJ(type=coor)	en
no	ADV(type=reg)	node
in	ADP(type=pre)	in
gode	NOU-P	God
no	CONJ(type=coor)	noch
in	ADP(type=pre)	in
sine	PD(type=poss,position=prenom)	zijn
gebode	NOU-C(number=sg)	gebod
geloven	VRB(finiteness=inf)	geloven
en	ADV(type=reg)	ne
wille	VRB(finiteness=fin,tense=pres)	willen
no	CONJ(type=coor)	noch
doen	VRB(finiteness=inf)	doen
in	ADP(type=pre)	in
eneger	PD(type=indef,subtype=oth,position=prenom)	enig
tijt	NOU-C(number=sg)	tijd
desen	PD(type=d-p,subtype=oth,position=prenom)	deze
lieden	NOU-C(number=pl)	lieden
vertoent	VRB(finiteness=fin,tense=pres)	vertonen
hem	PD(type=pers,position=free)	hij
die	PD(type=d-p,subtype=art,position=prenom)	die
duvel	NOU-C(number=sg)	duvel
selc	PD(type=d-p,position=free)	zulk
stont	VRB(finiteness=fin,tense=past)	staan
in	ADP(type=pre)	in
herde	ADV(type=reg)	hard
leliker	AA(degree=pos,position=prenom)	lelijk
figueren	NOU-C(number=sg)	figuur
ende	CONJ(type=coor)	en
vart	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	varen
in	ADP(type=pre)	in
sinen	PD(type=poss,position=prenom)	zijn
lichame	NOU-C(number=sg)	lichaam
ende	CONJ(type=coor)	en
travelgeert	VRB(finiteness=fin,tense=pres)	travelgeren
hem	PD(type=refl,position=free)	hij
herde	ADV(type=reg)	hard
zere	ADV(type=reg)	zeer
ende	CONJ(type=coor)	en
dingel	NOU-C(number=sg)	dengel
van	ADP(type=pre)	van
hemelrike	NOU-C(number=sg)	hemelrijk
en	ADV(type=reg)	ne
wilt	VRB(finiteness=fin,tense=pres)	willen
hem	PD(type=pers,position=free)	hij
niet	ADV(type=reg)	niet
hulpen	VRB(finiteness=inf)	helpen
maer	CONJ(type=coor)	maar
laten	VRB(finiteness=inf)	laten
gewerden	VRB(finiteness=inf)	geworden
maer	CONJ(type=coor)	maar
en	ADV(type=reg)	ne
verstaet	VRB(finiteness=fin,tense=pres)	verstaan
niet	ADV(type=reg)	niet
dat	CONJ(type=sub)	dat
hine	PD(type=pers,position=free)+PD(type=pers,position=free)	hij+hij
dooden	VRB(finiteness=inf)	doden
laet	AA(degree=pos,position=free)	laat
en	ADV(type=reg)	ne
ware	VRB(finiteness=fin,tense=past)	zijn
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
altemale	ADV(type=reg)	altemaal
sinen	PD(type=poss,position=prenom)	zijn
consent	NOU-C(number=sg)	consent
dade	VRB(finiteness=fin,tense=past)	doen
inden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+de
wille	NOU-C(number=sg)	wil
des	PD(type=d-p,subtype=art,position=prenom)	de
duvels	NOU-C(number=sg)	duvel
alsoe	ADV(type=reg)	alzo
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
enege	PD(type=indef,subtype=oth,position=prenom)	enig
dinc	NOU-C(number=sg)	ding
dade	VRB(finiteness=fin,tense=past)	doen
waer	ADV(type=pron)	waar
by	ADV(type=pron)	bij
hy	PD(type=pers,position=free)	hij
verlore	VRB(finiteness=fin,tense=pres)	verliezen
ziele	NOU-C(number=sg)	ziel
ende	CONJ(type=coor)	en
lijf	NOU-C(number=sg)	lijf
mair	CONJ(type=coor)	maar
wilt	VRB(finiteness=fin,tense=pres)	willen
hy	PD(type=pers,position=free)	hij
hem	PD(type=refl,position=free)	hij
keren	VRB(finiteness=inf)	keren
te	ADP(type=pre)	te
gode	NOU-P	God
ende	CONJ(type=coor)	en
den	PD(type=d-p,subtype=art,position=prenom)	de
viant	NOU-C(number=sg)	vijand
laten	VRB(finiteness=inf)	laten
soe	ADV(type=reg)	zo
en	ADV(type=reg)	ne
sal	VRB(finiteness=fin,tense=pres)	zullen
hy	PD(type=pers,position=free)	hij
gene	PD(type=indef,subtype=oth,position=prenom)	geen
macht	NOU-C(number=sg)	macht
hebben	VRB(finiteness=inf)	hebben
in	ADP(type=pre)	in
hem	PD(type=pers,position=free)	hij
die	PD(type=d-p,subtype=art,position=prenom)	die
derde	NUM(type=ord,position=prenom,representation=let)	derde
maniere	NOU-C(number=sg)	manier
es	VRB(finiteness=fin,tense=pres)	zijn
crancheit	NOU-C(number=sg)	krankheid
van	ADP(type=pre)	van
herten	NOU-C(number=sg)	hert
alse	CONJ(type=sub)	als
de	PD(type=d-p,subtype=art,position=prenom)	de
mensche	NOU-C(number=sg)	mens
es	VRB(finiteness=fin,tense=pres)	zijn
bloede	NOU-C(number=sg)	bloed
van	ADP(type=pre)	van
herten	NOU-C(number=sg)	hert
ende	CONJ(type=coor)	en
verveerlijc	AA(degree=pos,position=free)	vervaarlijk
ende	CONJ(type=coor)	en
hy	PD(type=pers,position=free)	hij
es	VRB(finiteness=fin,tense=pres)	zijn
allene	AA(degree=pos,position=free)	alleen
uten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	uit+dat
lieden	NOU-C(number=pl)	lieden
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
by	ADP(type=pre)	bij
dage	NOU-C(number=sg)	dag
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
by	ADP(type=pre)	bij
nachte	NOU-C(number=sg)	nacht
soe	ADV(type=reg)	zo
pensti	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	peinzen+gij
ende	CONJ(type=coor)	en
wert	VRB(finiteness=fin,tense=pres)	worden
beruert	VRB(finiteness=pastpart)	beroeren
in	ADP(type=pre)	in
een	PD(type=indef,subtype=art,position=prenom)	een
ververen	NOU-C(number=sg)	ververen
ende	CONJ(type=coor)	en
soe	ADV(type=reg)	zo
verrueren	VRB(finiteness=fin,tense=pres)	verroeren
hem	PD(type=pers,position=free)	hij
die	PD(type=d-p,subtype=art,position=prenom)	die
quade	AA(degree=pos,position=prenom)	kwaad
humoren	NOU-C(number=pl)	humeur
ende	CONJ(type=coor)	en
slaen	VRB(finiteness=fin,tense=pres)	slaan
hem	PD(type=pers,position=free)	hij
ter	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	ter
herten	NOU-C(number=sg)	hert
ende	CONJ(type=coor)	en
soe	ADV(type=reg)	zo
valt	VRB(finiteness=fin,tense=pres)	vallen
hy	PD(type=pers,position=free)	hij
ter	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	ter
eerden	NOU-C(number=sg)	aarde
ende	CONJ(type=coor)	en
dit	PD(type=d-p,position=free)	dit
doet	VRB(finiteness=fin,tense=pres)	doen
hem	PD(type=pers,position=free)	hij
wonderlike	AA(degree=pos,position=prenom)	wonderlijk
droemen	VRB(finiteness=inf)	dromen
ende	CONJ(type=coor)	en
dit	PD(type=d-p,position=free)	dit
compt	VRB(finiteness=fin,tense=pres)	komen
al	PD(type=indef,position=free)	al
van	ADP(type=pre)	van
gebreke	NOU-C(number=sg)	gebrek
van	ADP(type=pre)	van
herten	NOU-C(number=sg)	hert
vanden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
ogen	NOU-C(number=pl)	oog
alsoe	ADV(type=reg)	alzo
selen	VRB(finiteness=fin,tense=pres)	zullen
die	PD(type=d-p,subtype=art,position=prenom)	die
clergie	NOU-C(number=sg)	clergie
ende	CONJ(type=coor)	en
die	PD(type=d-p,subtype=art,position=prenom)	die
conste	NOU-C(number=sg)	kunst
hebben	VRB(finiteness=inf)	hebben
leiden	VRB(finiteness=inf)	leiden
dandere	PD(type=d-p,subtype=art,position=prenom)+NUM(type=ord,position=free,representation=let)	de+ander
liede	NOU-C(number=pl)	lieden
zeker	AA(degree=pos,position=free)	zeker
ende	CONJ(type=coor)	en
onthouden	VRB(finiteness=inf)	onthouden
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	ten
gelove	NOU-C(number=sg)	geloof
ende	CONJ(type=coor)	en
ten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	ten
geboden	NOU-C(number=pl)	gebod
gods	NOU-P	God
ende	CONJ(type=coor)	en
selen	VRB(finiteness=fin,tense=pres)	zullen
oec	ADV(type=reg)	ook
doen	VRB(finiteness=inf)	doen
dat	CONJ(type=sub)	dat
sy	PD(type=pers,position=free)	zij
sculdich	AA(degree=pos,position=free)	schuldig
sijn	VRB(finiteness=fin,tense=pres)	zijn
te	ADP(type=pre)	te
doene	VRB(finiteness=inf)	doen
volcomelijc	ADV(type=reg)	volkomenlijk
sonder	ADP(type=pre)	zonder
enich	PD(type=indef,subtype=oth,position=prenom)	enig
gebreken	NOU-C(number=sg)	gebrek
in	ADP(type=pre)	in
allen	PD(type=indef,subtype=oth,position=prenom)	al
uren	NOU-C(number=pl)	uur
ende	CONJ(type=coor)	en
die	PD(type=d-p,position=free)	die
ghene	PD(type=d-p,position=free)	gene
die	PD(type=d-p,position=free)	die
dit	PD(type=d-p,position=free)	dit
doen	VRB(finiteness=fin,tense=pres)	doen
sijn	VRB(finiteness=fin,tense=pres)	zijn
weert	AA(degree=pos,position=free)	waard
ende	CONJ(type=coor)	en
reyne	AA(degree=pos,position=free)	rein
voir	ADP(type=pre)	voor
gode	NOU-P	God
ende	CONJ(type=coor)	en
alsoe	ADV(type=reg)	alzo
clare	AA(degree=pos,position=free)	klaar
alse	CONJ(type=sub)	als
die	PD(type=d-p,subtype=art,position=prenom)	die
sonne	NOU-C(number=sg)	zon
es	VRB(finiteness=fin,tense=pres)	zijn
in	ADP(type=pre)	in
eerterike	NOU-C(number=sg)	aardrijk
die	PD(type=d-p,position=free)	die
hare	PD(type=poss,position=prenom)	haar
claerheit	NOU-C(number=sg)	klaarheid
spaert	VRB(finiteness=fin,tense=pres)	sparen
onder	ADP(type=pre)	onder
die	PD(type=d-p,subtype=art,position=prenom)	die
goede	NOU-C(number=sg)	goed
ende	CONJ(type=coor)	en
die	PD(type=d-p,subtype=art,position=prenom)	die
quade	NOU-C(number=sg)	kwaad
ende	CONJ(type=coor)	en
hare	PD(type=pers,position=free)	haar
nochtan	ADV(type=reg)	nochtan
gheen	PD(type=indef,subtype=oth,position=prenom)	geen
quaet	NOU-C(number=sg)	kwaad
en	ADV(type=reg)	ne
gereinen	VRB(finiteness=inf)	gereinen
mach	VRB(finiteness=fin,tense=pres)	mogen
aldus	ADV(type=reg)	aldus
es	VRB(finiteness=fin,tense=pres)	zijn
dese	PD(type=d-p,subtype=oth,position=prenom)	deze
conste	NOU-C(number=sg)	kunst
boven	ADP(type=pre)	boven
alle	PD(type=indef,position=free)	al
dandere	PD(type=d-p,subtype=art,position=prenom)+NUM(type=ord,position=free,representation=let)	de+ander
conste	NOU-C(number=sg)	kunst
meester	NOU-C(number=sg)	meester
ende	CONJ(type=coor)	en
here	NOU-C(number=sg)	heer
in	ADP(type=pre)	in
eerterike	NOU-C(number=sg)	aardrijk
ende	CONJ(type=coor)	en
alle	PD(type=indef,subtype=oth,position=prenom)	al
consten	NOU-C(number=pl)	kunst
van	ADP(type=pre)	van
al	PD(type=indef,position=free)	al
eerterike	NOU-C(number=sg)	aardrijk
es	VRB(finiteness=fin,tense=pres)	zijn
men	PD(type=pers,position=free)	men
sculdich	AA(degree=pos,position=free)	schuldig
te	ADP(type=pre)	te
leidene	VRB(finiteness=inf)	leiden
int	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+het
beste	NOU-C(number=sg)	best
ende	CONJ(type=coor)	en
die	PD(type=d-p,position=free)	die
ghene	PD(type=d-p,position=free)	gene
die	PD(type=d-p,position=free)	die
hebben	VRB(finiteness=fin,tense=pres)	hebben
dese	PD(type=d-p,subtype=oth,position=prenom)	deze
conste	NOU-C(number=sg)	kunst
ende	CONJ(type=coor)	en
useren	VRB(finiteness=fin,tense=pres)	useren
ende	CONJ(type=coor)	en
niet	ADV(type=reg)	niet
en	ADV(type=reg)	ne
doen	VRB(finiteness=fin,tense=pres)	doen
alsi	CONJ(type=sub)+PD(type=pers,position=free)	alse+zij
souden	VRB(finiteness=fin,tense=past)	zullen
keren	VRB(finiteness=inf)	keren
andere	PD(type=indef,subtype=oth,position=prenom)	ander
liede	NOU-C(number=pl)	lieden
te	ADP(type=pre)	te
gode	NOU-P	God
ende	CONJ(type=coor)	en
hem	PD(type=refl,position=free)	hij
selven	PD(type=d-p,position=free)	zelf
van	ADP(type=pre)	van
gode	NOU-P	God
alse	CONJ(type=sub)	als
die	PD(type=d-p,subtype=art,position=prenom)	die
kerse	NOU-C(number=sg)	kaars
die	PD(type=d-p,position=free)	die
gheeft	VRB(finiteness=fin,tense=pres)	geven
anderen	PD(type=indef,subtype=oth,position=prenom)	ander
lieden	NOU-C(number=pl)	lieden
hare	PD(type=poss,position=prenom)	haar
claerheit	NOU-C(number=sg)	klaarheid
ende	CONJ(type=coor)	en
hare	PD(type=refl,position=free)	haar
selven	PD(type=d-p,position=free)	zelf
verteert	VRB(finiteness=fin,tense=pres)	verteren
de	PD(type=d-p,subtype=art,position=prenom)	de
menschen	NOU-C(number=pl)	mens
af	VRB(finiteness=fin,tense=pres)	afvangen
comen	VRB(finiteness=inf)	komen
dierste	PD(type=d-p,position=free)+ADV(type=reg)	die+ste
es	VRB(finiteness=fin,tense=pres)	zijn
vander	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	van+de
begeerten	NOU-C(number=sg)	begeerte
smans	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	de+man
die	PD(type=d-p,position=free)	die
hy	PD(type=pers,position=free)	hij
begeert	VRB(finiteness=fin,tense=pres)	begeren
te	ADP(type=pre)	te
doene	VRB(finiteness=inf)	doen
ende	CONJ(type=coor)	en
van	ADP(type=pre)	van
diere	PD(type=d-p,subtype=oth,position=prenom)	die
begeerten	NOU-C(number=sg)	begeerte
ontsteken	VRB(finiteness=pastpart)	ontsteken
alle	PD(type=indef,position=free)	al
die	PD(type=d-p,subtype=art,position=prenom)	die
lede	NOU-C(number=pl)	lid
ende	CONJ(type=coor)	en
versoect	VRB(finiteness=fin,tense=pres)	verzoeken
de	PD(type=d-p,subtype=art,position=prenom)	de
natuere	NOU-C(number=sg)	natuur
in	ADP(type=pre)	in
hem	PD(type=pers,position=free)	hij
dander	PD(type=d-p,subtype=art,position=prenom)+NUM(type=ord,position=free,representation=let)	de+ander
es	VRB(finiteness=fin,tense=pres)	zijn
de	PD(type=d-p,subtype=art,position=prenom)	de
verwarmenesse	NOU-C(number=sg)	verwarmenis
die	PD(type=d-p,position=free)	die
comt	VRB(finiteness=fin,tense=pres)	komen
inden	ADP(type=pre)+PD(type=d-p,subtype=oth,position=prenom)	indien
selven	PD(type=d-p,subtype=oth,position=prenom)	zelf
wille	NOU-C(number=sg)	wil
dat	PD(type=d-p,subtype=oth,position=prenom)	dat
derde	NUM(type=ord,position=prenom,representation=let)	derde
es	VRB(finiteness=fin,tense=pres)	zijn
de	PD(type=d-p,subtype=art,position=prenom)	de
cracht	NOU-C(number=sg)	kracht
smans	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	de+man
metten	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	met+de
wive	NOU-C(number=sg)	wijf
dat	PD(type=d-p,subtype=oth,position=prenom)	dat
vierde	NUM(type=ord,position=prenom,representation=let)	vierde
es	VRB(finiteness=fin,tense=pres)	zijn
de	PD(type=d-p,subtype=art,position=prenom)	de
raste	NOU-C(number=sg)	rast
nemen	VRB(finiteness=inf)	nemen
aen	ADP(type=pre)	aan
den	PD(type=d-p,subtype=art,position=prenom)	de
lichame	NOU-C(number=sg)	lichaam
ende	CONJ(type=coor)	en
in	ADP(type=pre)	in
deser	PD(type=d-p,subtype=oth,position=prenom)	deze
manieren	NOU-C(number=sg)	manier
soe	ADV(type=reg)	zo
ghevallen	VRB(finiteness=pastpart)	vallen
die	PD(type=d-p,subtype=art,position=prenom)	die
saken	NOU-C(number=pl)	zaak
den	PD(type=d-p,subtype=art,position=prenom)	de
mannen	NOU-C(number=pl)	man
ende	CONJ(type=coor)	en
den	PD(type=d-p,subtype=art,position=prenom)	de
wiven	NOU-C(number=pl)	wijf
ende	CONJ(type=coor)	en
dat	PD(type=d-p,position=free)	dat
mach	VRB(finiteness=fin,tense=pres)	mogen
oec	ADV(type=reg)	ook
gevallen	VRB(finiteness=inf)	vallen
slapende	VRB(finiteness=prespart)	slapen
maer	CONJ(type=coor)	maar
arbeit	NOU-C(number=sg)	arbeid
des	PD(type=d-p,subtype=art,position=prenom)	de
lichamen	NOU-C(number=sg)	lichaam
ende	CONJ(type=coor)	en
onwille	NOU-C(number=sg)	onwil
ende	CONJ(type=coor)	en
vasten	NOU-C(number=sg)	vasten
verdriven	VRB(finiteness=inf)	verdrijven
dicke	ADV(type=reg)	dik
dese	PD(type=d-p,subtype=oth,position=prenom)	deze
dingen	NOU-C(number=pl)	ding
om	ADP(type=pre)	om
by	VRB(finiteness=inf)	zijn
te	ADP(type=pre)	te
levene	VRB(finiteness=inf)	leven
inden	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+de
winter	NOU-C(number=sg)	winter
dats	PD(type=d-p,position=free)+VRB(finiteness=fin,tense=pres)	dat+zijn
te	ADP(type=pre)	te
verstane	VRB(finiteness=inf)	verstaan
dat	CONJ(type=sub)	dat
wy	PD(type=pers,position=free)	wij
selen	VRB(finiteness=fin,tense=pres)	zullen
in	ADP(type=pre)	in
gode	NOU-P	God
geloven	VRB(finiteness=inf)	geloven
ende	CONJ(type=coor)	en
houden	VRB(finiteness=inf)	houden
sine	PD(type=poss,position=prenom)	zijn
gebode	NOU-C(number=sg)	gebod
ende	CONJ(type=coor)	en
aerbeiden	VRB(finiteness=inf)	arbeiden
in	ADP(type=pre)	in
dese	PD(type=d-p,subtype=oth,position=prenom)	deze
werelt	NOU-C(number=sg)	wereld
in	ADP(type=pre)	in
doegden	NOU-C(number=pl)	deugd
ende	CONJ(type=coor)	en
in	ADP(type=pre)	in
trouwen	NOU-C(number=sg)	trouw
omme	ADP(type=pre)	om
te	ADP(type=pre)	te
gewinnene	VRB(finiteness=inf)	gewinnen
dander	PD(type=d-p,subtype=art,position=prenom)+NUM(type=ord,position=prenom,representation=let)	de+ander
werelt	NOU-C(number=sg)	wereld
ende	CONJ(type=coor)	en
doen	VRB(finiteness=inf)	doen
alse	CONJ(type=sub)	als
die	PD(type=d-p,subtype=art,position=prenom)	die
miere	NOU-C(number=sg)	mier
die	PD(type=d-p,position=free)	die
riect	VRB(finiteness=fin,tense=pres)	ruiken
hare	PD(type=poss,position=prenom)	haar
spise	NOU-C(number=sg)	spijs
van	ADP(type=pre)	van
verren	ADV(type=reg)	ver
daer	ADV(type=pron)	daar
sy	PD(type=pers,position=free)	zij
by	ADV(type=pron)	bij
leven	VRB(finiteness=inf)	leven
sal	VRB(finiteness=fin,tense=pres)	zullen
ende	CONJ(type=coor)	en
loepter	VRB(finiteness=fin,tense=past)+ADV(type=pron)	lopen+er
omme	VRB(finiteness=fin,tense=past)+ADV(type=pron)	omdenken+ik
hoge	ADV(type=reg)	hoog
ende	CONJ(type=coor)	en
nedere	ADV(type=reg)	neder
by	ADV(type=reg)	bij
ende	CONJ(type=coor)	en
verre	ADV(type=reg)	verre
lancx	ADV(type=reg)	langs
ende	CONJ(type=coor)	en
dwers	AA(degree=pos,position=free)	dwars
ende	CONJ(type=coor)	en
in	ADP(type=pre)	in
allen	PD(type=indef,subtype=oth,position=prenom)	al
siden	NOU-C(number=pl)	zijde
ende	CONJ(type=coor)	en
alsoe	ADV(type=reg)	alzo
souden	VRB(finiteness=fin,tense=past)	zullen
wy	PD(type=pers,position=free)	wij
doen	VRB(finiteness=inf)	doen
ende	CONJ(type=coor)	en
soekende	VRB(finiteness=prespart)	zoeken
sijn	PD(type=poss,position=prenom)	zijn
altoes	ADV(type=reg)	altoos
ende	CONJ(type=coor)	en
aerbeiden	VRB(finiteness=inf)	arbeiden
omme	ADP(type=pre)	om
onse	PD(type=poss,position=prenom)	ons
nootdorste	NOU-C(number=sg)	nooddruft
in	ADP(type=pre)	in
dewelike	PD(type=w-p,position=free)	dewelijk
leven	VRB(finiteness=fin,tense=pres)	leven
ende	CONJ(type=coor)	en
geloven	VRB(finiteness=fin,tense=pres)	geloven
in	ADP(type=pre)	in
gode	NOU-P	God
datti	CONJ(type=sub)+PD(type=pers,position=free)	dat+gij
es	VRB(finiteness=fin,tense=pres)	zijn
alles	PD(type=indef,position=free)	alles
mechtich	AA(degree=pos,position=free)	machtig
ende	CONJ(type=coor)	en
aenbeden	VRB(finiteness=fin,tense=pres)	aanbeden
sinen	PD(type=poss,position=prenom)	zijn
gebenediden	AA(degree=pos,position=prenom)	gebenedijd
name	NOU-C(number=sg)	naam
altoes	ADV(type=reg)	altoos
ende	CONJ(type=coor)	en
sine	PD(type=poss,position=prenom)	zijn
gebode	NOU-C(number=sg)	gebod
doen	VRB(finiteness=fin,tense=pres)	doen
eerterike	ADV(type=reg)	aardrijk
bedecken	VRB(finiteness=inf)	bedekken
ende	CONJ(type=coor)	en
dit	PD(type=d-p,position=free)	dit
moegdi	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	mogen+gij
proeven	VRB(finiteness=inf)	proeven
openbare	AA(degree=pos,position=free)	openbaar
nemt	VRB(finiteness=fin,tense=pres)	nemen
een	PD(type=indef,subtype=art,position=prenom)	een
vat	NOU-C(number=sg)	vat
ende	CONJ(type=coor)	en
doet	VRB(finiteness=fin,tense=pres)	doen
vol	AA(degree=pos,position=free)	vol
waters	NOU-C(number=sg)	water
al	ADV(type=reg)	al
sleic	AA(degree=pos,position=free)	sleek
ende	CONJ(type=coor)	en
houdet	VRB(finiteness=fin,tense=pres)	houden
al	ADV(type=reg)	al
stille	VRB(finiteness=fin,tense=pres)	stillen
en	ADV(type=reg)	ne
sal	VRB(finiteness=fin,tense=pres)	zullen
niet	ADV(type=reg)	niet
storten	VRB(finiteness=inf)	storten
noch	CONJ(type=coor)	noch
over	ADV(type=pron)	over
gaen	VRB(finiteness=inf)	gaan
alsoe	ADV(type=reg)	alzo
lange	AA(degree=pos,position=free)	lang
alse	CONJ(type=sub)	als
tfat	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+fat
niet	ADV(type=reg)	niet
en	ADV(type=reg)	ne
ruert	VRB(finiteness=fin,tense=pres)	roeren
maer	CONJ(type=coor)	maar
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
dat	CONJ(type=sub)	dat
ghi	PD(type=pers,position=free)	gij
dwater	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+water
meret	VRB(finiteness=fin,tense=pres)	meren
daer	ADV(type=pron)	daar
int	ADP(type=pre)+PD(type=d-p,subtype=art,position=prenom)	in+het
vat	NOU-C(number=sg)	vat
dwater	PD(type=d-p,subtype=art,position=prenom)+NOU-C(number=sg)	het+water
sal	VRB(finiteness=fin,tense=pres)	zullen
over	ADV(type=pron)	over
lopen	VRB(finiteness=inf)	lopen
ende	CONJ(type=coor)	en
storten	VRB(finiteness=inf)	storten
tallen	ADP(type=pre)+PD(type=indef,subtype=oth,position=prenom)	te+al
borden	NOU-C(number=pl)	bord
aldus	ADV(type=reg)	aldus
sout	VRB(finiteness=fin,tense=past)	zullen
zijn	VRB(finiteness=inf)	zijn
waert	VRB(finiteness=fin,tense=past)+PD(type=pers,position=free)	zijn+het
dat	CONJ(type=sub)	dat
die	PD(type=d-p,subtype=art,position=prenom)	die
zee	NOU-C(number=sg)	zee
hoger	AA(degree=comp,position=free)	hoog
ware	VRB(finiteness=fin,tense=past)	zijn
dan	CONJ(type=sub)	dan
die	PD(type=d-p,subtype=art,position=prenom)	die
eerde	NOU-C(number=sg)	aarde
want	CONJ(type=coor)	want
sy	PD(type=pers,position=free)	zij
soude	VRB(finiteness=fin,tense=past)	zullen
bedecken	VRB(finiteness=inf)	bedekken
al	ADV(type=reg)	al
eerterike	NOU-C(number=sg)	aardrijk
souden	VRB(finiteness=fin,tense=past)	zullen
haten	VRB(finiteness=inf)	haten
daer	ADV(type=pron)	daar
omme	ADV(type=pron)	om
soutu	VRB(finiteness=fin,tense=past)+PD(type=pers,position=free)	zullen+du
die	PD(type=d-p,position=free)	die
ghene	PD(type=d-p,position=free)	gene
minnen	VRB(finiteness=fin,tense=pres)	minnen
die	PD(type=d-p,position=free)	die
dy	PD(type=pers,position=free)	du
haten	VRB(finiteness=fin,tense=pres)	haten
ende	CONJ(type=coor)	en
eest	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	zijn+het
dattu	CONJ(type=sub)+PD(type=pers,position=free)	dat+du
dat	PD(type=d-p,position=free)	dat
does	VRB(finiteness=fin,tense=pres)	doen
soe	ADV(type=reg)	zo
mintstu	VRB(finiteness=fin,tense=pres)+PD(type=pers,position=free)	minnen+du
gode	NOU-P	God
want	CONJ(type=coor)	want
god	NOU-P	God
mint	VRB(finiteness=fin,tense=pres)	minnen
elcken	PD(type=indef,subtype=oth,position=prenom)	elk
mensche	NOU-C(number=sg)	mens
ende	CONJ(type=coor)	en
men	PD(type=pers,position=free)	men
